essay_id    pred    true
1190    0.679727062583    0.7
1194    0.56902282685    0.8
1202    0.709851682186    0.6
1212    0.634665131569    0.7
1213    0.666330114007    0.6
1220    0.561457436532    0.8
1223    0.653688088059    0.7
1242    0.662399336696    0.6
1246    0.738736376166    0.5
1247    0.576803199947    0.6
1248    0.63656103611    0.6
1249    0.677191123366    0.8
1257    0.613287687302    0.7
1258    0.52923361212    1.0
1259    0.64321655035    0.8
1267    0.68083307147    0.6
1270    0.65921279788    0.8
1274    0.630573928356    0.4
1278    0.648457363248    0.6
1280    0.656301438808    0.4
1288    0.663155987859    0.8
1289    0.684394955635    0.5
1302    0.640172436833    0.8
1308    0.679769441485    0.7
1311    0.551408208907    0.8
1318    0.649299740791    0.6
1328    0.637242555618    0.6
1334    0.710796043277    0.6
1335    0.719697073102    0.5
1350    0.67036677897    0.8
1352    0.599099628627    0.6
1361    0.597678758204    0.8
1371    0.598066732287    1.0
1375    0.629464074969    0.8
1380    0.65708732605    1.0
1385    0.633594051003    0.7
1391    0.684012621641    0.6
1394    0.639110893011    0.4
1397    0.689201101661    0.5
1400    0.641980782151    0.7
1407    0.686593368649    0.8
1410    0.580414280295    0.5
1411    0.650280207396    0.9
1414    0.655502796173    0.6
1415    0.587140776217    1.0
1418    0.632136836648    0.6
1422    0.569842606783    0.6
1433    0.726244613528    0.6
1438    0.696275636554    0.7
1442    0.703438192606    0.4
1444    0.709759026766    0.8
1446    0.621649496257    0.8
1447    0.54257549718    1.0
1453    0.663539275527    0.7
1457    0.658281713724    0.5
1462    0.628571808338    0.5
1465    0.69427408278    0.6
1471    0.709203094244    0.6
1474    0.744954273105    0.2
1482    0.626113265753    0.5
1487    0.607809528708    0.6
1489    0.608206160367    0.7
1495    0.69584056735    0.6
1498    0.625698432326    0.6
1500    0.709057211876    0.6
1504    0.593267172575    0.6
1505    0.670311555266    0.7
1508    0.650422513485    0.6
1517    0.66085678339    0.6
1522    0.58535246551    0.8
1529    0.612722426653    0.6
1532    0.618018656969    0.4
1543    0.716555640101    0.6
1545    0.61588075757    0.6
1555    0.724552676082    0.0
1556    0.667307958007    0.6
1568    0.654647573829    0.5
1571    0.651858091354    0.5
1573    0.692838430405    0.8
1585    0.671405062079    0.7
1595    0.710514083505    0.6
1596    0.66329395771    0.7
1601    0.604207962751    0.6
1612    0.605039551854    0.6
1615    0.621935993433    0.7
1618    0.664411142468    0.6
1619    0.604744806886    0.7
1622    0.615298323333    0.8
1626    0.609133787453    0.6
1632    0.619787976146    0.6
1634    0.583808124065    0.6
1642    0.640212327242    0.6
1644    0.669069841504    0.6
1646    0.646361216903    0.6
1647    0.614249736071    0.4
1655    0.6533652246    0.6
1658    0.623836621642    0.7
1664    0.622604779899    0.6
1666    0.602073960006    0.7
1681    0.628966242075    0.4
1694    0.645540878177    0.8
1698    0.563134148717    0.6
1699    0.713724255562    0.6
1713    0.607754848897    0.6
1716    0.641772180796    0.5
1728    0.595499366522    0.7
1746    0.612269103527    0.8
1747    0.67875431478    0.6
1751    0.561280306429    0.6
1766    0.546402674168    0.6
1776    0.674962937832    0.7
1781    0.616656213999    0.8
1783    0.582761190832    0.6
2980    0.722519040108    0.2
2987    0.64122261107    0.6
2991    0.625410273671    0.4
2995    0.633183225989    0.4
2999    0.717301040888    0.4
3003    0.63184055686    0.6
3004    0.705154180527    0.6
3005    0.734567135572    0.2
3007    0.616979874671    0.4
3009    0.620082750916    0.4
3012    0.716229721904    0.4
3018    0.69124430418    0.4
3019    0.704380467534    0.6
3020    0.623490169644    0.6
3021    0.656215444207    0.6
3037    0.612327963114    0.6
3052    0.603695616126    0.6
3053    0.701623991132    0.4
3055    0.638201475143    0.4
3061    0.703579872847    0.4
3062    0.68157890439    0.4
3070    0.637138009071    0.4
3080    0.593364387751    0.6
3095    0.665964096785    0.2
3107    0.663985073566    0.4
3112    0.662212327123    0.4
3121    0.640320688486    0.6
3125    0.690337002277    0.6
3127    0.603504799306    0.4
3134    0.709933966398    0.6
3144    0.616848021746    0.6
3153    0.636344030499    0.6
3156    0.67361086607    0.6
3157    0.661429226398    0.6
3160    0.580159962177    0.4
3161    0.673124954104    0.4
3166    0.661650449038    0.6
3172    0.625118091702    0.6
3182    0.670207425952    0.2
3183    0.678711786866    0.4
3186    0.689999267459    0.2
3196    0.552583262324    0.6
3203    0.578263275325    0.6
3204    0.59187220782    0.4
3211    0.619991257787    0.4
3220    0.690917402506    0.4
3223    0.640556171536    0.4
3224    0.633211120963    0.4
3225    0.670179709792    0.6
3226    0.633898854256    0.6
3231    0.568691506982    0.6
3232    0.720195159316    0.4
3236    0.612431146204    0.6
3245    0.757767617702    0.2
3248    0.660459235311    0.6
3250    0.785701096058    0.2
3251    0.743792504072    0.4
3263    0.646473526955    0.6
3264    0.711594969034    0.2
3270    0.651615813375    0.4
3271    0.599233299494    0.6
3275    0.613112524152    0.4
3276    0.648432388902    0.4
3279    0.639889672399    0.6
3280    0.682081952691    0.4
3281    0.647582277656    0.6
3282    0.642588302493    0.6
3289    0.651842907071    0.4
3290    0.620206028223    0.6
3309    0.633720517159    0.6
3311    0.639986008406    0.6
3316    0.603581734002    0.4
3318    0.630164578557    0.4
3324    0.651909932494    0.4
3328    0.635797470808    0.4
3334    0.637663602829    0.6
3345    0.686616927385    0.4
3350    0.653167530894    0.4
3361    0.657807186246    0.6
3375    0.717336654663    0.4
3377    0.666268631816    0.2
3393    0.7325450629    0.4
3401    0.633866354823    0.4
3407    0.678976714611    0.6
3408    0.590878330171    0.4
3411    0.668542772532    0.6
3412    0.62509290874    0.6
3413    0.671832889318    0.4
3415    0.741834536195    0.4
3417    0.64052952826    0.4
3425    0.702470421791    0.6
3429    0.620417006314    0.2
3431    0.563133358955    0.4
3432    0.642293661833    0.6
3433    0.629915341735    0.4
3434    0.620669573545    0.2
3435    0.656707897782    0.2
3436    0.691208004951    0.6
3438    0.652342751622    0.4
3443    0.615132540464    0.6
3446    0.611366294324    0.6
3447    0.612407751381    0.6
3463    0.75519233942    0.4
3465    0.658084720373    0.4
3468    0.720836490393    0.6
3470    0.668534517288    0.6
3471    0.611437670887    0.4
3477    0.673060014844    0.4
3479    0.68548193574    0.4
3503    0.733212724328    0.4
3504    0.602192528546    0.6
3515    0.61526723206    0.4
3517    0.74178032577    0.2
3522    0.65432164073    0.4
3523    0.653675287962    0.6
3524    0.633208483458    0.6
3525    0.643721580505    0.4
3526    0.647176221013    0.4
3545    0.580438055098    0.6
3553    0.675094410777    0.4
3557    0.661564573646    0.4
3560    0.665750786662    0.4
3561    0.736331805587    0.4
3567    0.671461805701    0.6
3573    0.663643494248    0.6
3574    0.588637448847    0.6
3582    0.633858576417    0.4
3585    0.628275349736    0.4
3587    0.670281380415    0.4
3602    0.705349490047    0.4
3603    0.582391954958    0.2
3608    0.718271285295    0.6
3618    0.612480677664    0.6
3622    0.6379558146    0.8
3642    0.63127951324    0.4
3644    0.671822056174    0.6
3654    0.639863044024    0.6
3658    0.592652097344    0.8
3661    0.630340874195    0.6
3662    0.646231025457    0.6
3670    0.548143673688    0.0
3674    0.645359188318    0.6
3676    0.65036290884    0.6
3684    0.631144359708    0.4
3685    0.714868143201    0.2
3686    0.671910077333    0.4
3688    0.634613513947    0.6
3700    0.678611591458    0.6
3706    0.641279071569    0.4
3722    0.636125728488    0.8
3723    0.667058959603    0.8
3728    0.589172698557    0.6
3733    0.629127517343    0.4
3734    0.682009279728    0.2
3737    0.672283992171    0.6
3743    0.706794425845    0.4
3745    0.615788958967    0.2
3751    0.583085685968    0.6
3755    0.607686430216    0.6
3767    0.676468938589    0.6
3786    0.683575287461    0.6
3794    0.695178568363    0.4
3797    0.646457269788    0.4
3805    0.786652386189    0.4
3814    0.636733993888    0.4
3825    0.633733838797    0.6
3831    0.70677036047    0.4
3845    0.706943139434    0.2
3846    0.641877382994    0.6
3848    0.662840902805    0.6
3849    0.680056586862    0.6
3850    0.687950491905    0.4
3851    0.635500773787    0.4
3852    0.646526709199    0.4
3856    0.67333778739    0.6
3859    0.628887712955    0.4
3866    0.71907775104    0.6
3867    0.734611615539    0.4
3868    0.660379052162    0.6
3880    0.74862614274    0.4
3884    0.671723678708    0.4
3891    0.669695258141    0.4
3902    0.654873088002    0.6
3908    0.698693618178    0.8
3910    0.634441241622    0.4
3911    0.616585657001    0.4
3917    0.712345927954    0.4
3919    0.646534144878    0.6
3923    0.696391969919    0.6
3924    0.622111111879    0.4
3928    0.665787920356    0.4
3930    0.619689628482    0.4
3931    0.655062541366    0.6
3932    0.618656024337    0.6
3938    0.654068291187    0.4
3944    0.639169737697    0.6
3951    0.598033078015    0.8
3954    0.656426355243    0.6
3955    0.622143983841    0.6
3958    0.638646066189    0.4
3967    0.670927986503    0.4
3968    0.641263738275    0.4
3971    0.70003940165    0.4
3974    0.745282158256    0.2
3976    0.649485275149    0.6
3979    0.675637558103    0.4
3981    0.662616237998    0.6
3994    0.68304990232    0.6
4000    0.680220156908    0.2
4003    0.627373069525    0.6
4005    0.65619237721    0.6
4010    0.630139768124    0.6
4016    0.630253463984    0.6
4024    0.769655406475    0.0
4026    0.637325555086    0.8
4032    0.619474500418    0.4
4034    0.65809649229    0.4
4036    0.605070404708    0.6
4039    0.703695088625    0.6
4040    0.652496933937    0.4
4041    0.661466702819    0.4
4048    0.707096129656    0.4
4050    0.636766299605    0.2
4054    0.730625525117    0.4
4065    0.741131544113    0.4
4069    0.601312175393    0.6
4083    0.711390167475    0.6
4088    0.611020728946    0.6
4101    0.625062659383    0.6
4114    0.706853508949    0.6
4116    0.618536397815    0.6
4117    0.611699849367    0.6
4124    0.724399700761    0.2
4130    0.648253083229    0.6
4133    0.622269958258    0.6
4142    0.69495472312    0.6
4144    0.632269889116    0.6
4157    0.678749099374    0.6
4161    0.619267597795    0.4
4164    0.608823858202    0.4
4174    0.606056429446    0.6
4175    0.616614609957    0.4
4185    0.619355507195    0.6
4187    0.689182311296    0.4
4190    0.678854867816    0.6
4194    0.640680834651    0.6
4201    0.693072915077    0.6
4203    0.593419857323    0.6
4208    0.597434356809    0.8
4213    0.676989778876    0.6
4222    0.602656938136    0.6
4225    0.622078917921    0.4
4237    0.610891602933    0.4
4240    0.715805098414    0.2
4243    0.601604938507    0.4
4244    0.618574820459    0.6
4248    0.666120275855    0.6
4250    0.627197638154    0.8
4255    0.581359885633    0.4
4256    0.599903270602    0.4
4262    0.647530704737    0.6
4270    0.635290309787    0.4
4271    0.699914962053    0.6
4276    0.663862973452    0.6
4281    0.604823052883    0.6
4282    0.64394569397    0.4
4290    0.582682840526    0.6
4308    0.53868496418    0.6
4317    0.678170114756    0.4
4327    0.679941594601    0.2
4341    0.676061496139    0.4
4342    0.641963005066    0.6
4348    0.655406415462    0.4
4352    0.664515227079    0.6
4358    0.657952919602    0.6
4362    0.61798389256    0.2
4363    0.649068459868    0.4
4365    0.644256219268    0.6
4368    0.587881624699    0.4
4376    0.67981441319    0.4
4380    0.609891548753    0.4
4396    0.639254629612    0.6
4401    0.624198399484    0.8
4405    0.679410472512    0.6
4412    0.623541668057    0.8
4418    0.611665174365    0.4
4419    0.682664081454    0.8
4420    0.628396302462    0.8
4429    0.58040727675    0.6
4431    0.72652323544    0.4
4434    0.623212412    0.4
4436    0.670417740941    0.6
4445    0.622564218938    0.4
4446    0.620617441833    0.4
4449    0.588995762169    0.6
4453    0.711193606257    0.6
4456    0.647288858891    0.4
4457    0.681997686625    0.4
4470    0.648494869471    0.4
4477    0.632257014513    0.4
4479    0.647519886494    0.6
4500    0.656461313367    0.2
4503    0.61831176281    0.6
4515    0.677418991923    0.4
4521    0.62946370244    0.6
4523    0.626827776432    0.6
4525    0.679686248302    0.4
4528    0.652684777975    0.6
4537    0.623090960085    0.6
4540    0.619316861033    0.8
4541    0.601773895323    0.8
4542    0.656242847443    0.6
4551    0.615632414818    0.4
4553    0.668775781989    0.6
4555    0.712040990591    0.4
4557    0.699408575892    0.6
4563    0.69530749321    0.4
4568    0.628029510379    0.6
4572    0.790411353111    0.0
4576    0.640398129821    0.6
4578    0.689602717757    0.6
4581    0.560551200062    0.6
4582    0.676824942231    0.4
4591    0.620763875544    0.4
4598    0.67268255353    0.6
4599    0.683261007071    0.4
4602    0.607902213931    0.6
4604    0.610792890191    0.6
4605    0.644610747695    0.4
4609    0.63484403491    0.6
4612    0.627743437886    0.8
4619    0.678781032562    0.4
4622    0.648738205433    0.2
4623    0.618484392762    0.6
4634    0.628399774432    0.6
4647    0.662301048636    0.6
4656    0.654277011752    0.6
4671    0.599867887795    0.6
4675    0.707489803433    0.2
4681    0.717319786549    0.4
4686    0.634148389101    0.6
4689    0.613474220037    0.6
4696    0.624129787087    0.4
4699    0.648326441646    0.4
4704    0.679851025343    0.6
4708    0.687502786517    0.8
4716    0.721938386559    0.2
4717    0.662045016885    0.2
4718    0.679964676499    0.6
4724    0.637774705887    0.4
4725    0.600933782756    0.6
4728    0.62180108577    0.6
4731    0.694321930408    0.2
4737    0.630159750581    0.4
4739    0.675402060151    0.4
4740    0.679322600365    0.6
4742    0.615990199149    0.6
4745    0.656557545066    0.4
4749    0.685493469238    0.4
4766    0.657822534442    0.8
4774    0.75244602561    0.4
5981    0.645770847797    0.3333333333333333
5982    0.618939273059    0.6666666666666666
5986    0.704041808844    0.6666666666666666
5993    0.623697824776    0.6666666666666666
5996    0.702805310488    0.3333333333333333
5999    0.55936030671    0.3333333333333333
6000    0.626295521855    0.6666666666666666
6006    0.593660250306    0.6666666666666666
6018    0.544733930379    0.6666666666666666
6023    0.733501628041    0.6666666666666666
6024    0.687567070127    0.3333333333333333
6027    0.556516390294    1.0
6028    0.655690521002    0.6666666666666666
6029    0.627948224545    0.3333333333333333
6031    0.709284707904    1.0
6033    0.643524244428    1.0
6035    0.65320250392    0.3333333333333333
6037    0.553541939706    0.6666666666666666
6039    0.648722022772    0.3333333333333333
6042    0.59824205935    0.6666666666666666
6047    0.588496871293    0.3333333333333333
6055    0.5799055323    0.6666666666666666
6058    0.619394108653    0.6666666666666666
6068    0.677373513579    0.6666666666666666
6077    0.602202884853    0.3333333333333333
6078    0.665250122547    0.6666666666666666
6083    0.559009842575    0.3333333333333333
6096    0.549892727286    0.6666666666666666
6105    0.614066638052    1.0
6107    0.63493488729    0.6666666666666666
6110    0.646040916443    0.6666666666666666
6111    0.605556547642    0.6666666666666666
6112    0.624001853168    0.3333333333333333
6119    0.569623701274    0.3333333333333333
6128    0.622334085405    1.0
6130    0.599711462855    0.3333333333333333
6135    0.579149127007    0.6666666666666666
6150    0.689552679658    0.6666666666666666
6161    0.678143620491    0.6666666666666666
6162    0.664811134338    0.6666666666666666
6163    0.523085044697    0.3333333333333333
6170    0.623113714159    0.3333333333333333
6172    0.632042527199    0.6666666666666666
6177    0.622353352606    0.6666666666666666
6179    0.600166670978    0.6666666666666666
6184    0.638812363148    0.3333333333333333
6187    0.664499551058    0.3333333333333333
6189    0.576932691038    0.3333333333333333
6191    0.699637070298    0.6666666666666666
6193    0.689204394817    0.3333333333333333
6195    0.72874045372    1.0
6196    0.59309656918    0.3333333333333333
6198    0.686117842793    1.0
6201    0.557092651725    0.6666666666666666
6211    0.600146338344    0.3333333333333333
6214    0.627575561404    0.3333333333333333
6215    0.564006671309    0.3333333333333333
6216    0.610421538353    0.6666666666666666
6221    0.641413167119    0.6666666666666666
6231    0.575512349606    0.6666666666666666
6232    0.589886777103    0.3333333333333333
6243    0.676743030548    0.6666666666666666
6256    0.668295159936    0.3333333333333333
6259    0.562200699002    1.0
6261    0.651259675622    0.3333333333333333
6273    0.556806117296    0.3333333333333333
6274    0.575846403837    0.3333333333333333
6283    0.664245605469    0.3333333333333333
6285    0.614532135427    0.6666666666666666
6292    0.54405079037    1.0
6295    0.666308224201    0.6666666666666666
6301    0.587501205504    1.0
6308    0.587984323502    1.0
6319    0.63067355752    0.3333333333333333
6321    0.65606507659    0.3333333333333333
6322    0.665271684527    0.6666666666666666
6342    0.660249471664    0.3333333333333333
6343    0.503167885588    0.3333333333333333
6345    0.616604104638    0.6666666666666666
6351    0.597491271794    1.0
6352    0.60745485127    0.6666666666666666
6359    0.69885289669    0.3333333333333333
6360    0.570688404143    0.6666666666666666
6366    0.640451863408    1.0
6367    0.53865249455    0.6666666666666666
6378    0.595966681838    1.0
6383    0.649759396911    0.6666666666666666
6384    0.618704721332    1.0
6388    0.628686591983    1.0
6395    0.642641931772    0.6666666666666666
6406    0.56663864851    0.6666666666666666
6410    0.66948595643    1.0
6419    0.656761839986    1.0
6433    0.670052617788    0.6666666666666666
6446    0.679384559393    1.0
6448    0.703610882163    0.6666666666666666
6452    0.582233183086    0.3333333333333333
6453    0.616332225502    0.3333333333333333
6460    0.609385930002    0.6666666666666666
6461    0.632560610771    0.6666666666666666
6475    0.69461633265    0.3333333333333333
6482    0.629228025675    0.3333333333333333
6490    0.6529879421    0.3333333333333333
6491    0.675546348095    1.0
6492    0.69791854918    0.6666666666666666
6506    0.452195432037    0.3333333333333333
6508    0.598580099642    0.6666666666666666
6515    0.704759851098    0.3333333333333333
6519    0.586406856775    0.6666666666666666
6520    0.642961785197    0.6666666666666666
6531    0.648120746017    0.3333333333333333
6532    0.721900686622    1.0
6535    0.633583158255    0.6666666666666666
6543    0.64116102457    1.0
6554    0.608430691063    1.0
6558    0.645506232977    0.3333333333333333
6576    0.582535549998    0.6666666666666666
6580    0.717637911439    0.6666666666666666
6584    0.680284246802    1.0
6591    0.576497904956    0.3333333333333333
6594    0.5063537159    0.3333333333333333
6599    0.700442746282    1.0
6607    0.650237709284    0.6666666666666666
6612    0.607226461172    0.3333333333333333
6619    0.619880698621    1.0
6622    0.644825920463    0.3333333333333333
6626    0.63665959239    0.6666666666666666
6627    0.704332977533    0.6666666666666666
6630    0.614757604897    0.3333333333333333
6634    0.61710704118    0.3333333333333333
6635    0.65833824873    0.6666666666666666
6640    0.615344680846    0.3333333333333333
6641    0.534002002329    0.3333333333333333
6644    0.631493091583    0.3333333333333333
6654    0.565188296139    0.3333333333333333
6656    0.603572420776    0.0
6661    0.588971599936    1.0
6665    0.55634733662    0.6666666666666666
6668    0.589250743389    0.3333333333333333
6670    0.630997285247    0.3333333333333333
6671    0.63132147491    0.3333333333333333
6676    0.672991633415    0.6666666666666666
6685    0.629062101245    0.6666666666666666
6687    0.612465560436    0.6666666666666666
6692    0.626544684172    0.6666666666666666
6694    0.644631624222    1.0
6695    0.671548843384    0.3333333333333333
6707    0.647684201598    1.0
6718    0.592526830733    0.3333333333333333
6723    0.605123989284    0.3333333333333333
6729    0.731198713183    0.3333333333333333
6731    0.618182726204    0.3333333333333333
6732    0.705885395408    0.6666666666666666
6739    0.611826434731    0.3333333333333333
6743    0.658334940672    0.3333333333333333
6745    0.63916900754    0.6666666666666666
6757    0.661232441664    0.6666666666666666
6759    0.600815333426    0.3333333333333333
6760    0.579454474151    1.0
6764    0.673483371735    1.0
6767    0.640214890242    0.6666666666666666
6770    0.675861611962    0.6666666666666666
6786    0.684505835176    0.3333333333333333
6788    0.7255936414    0.3333333333333333
6789    0.660437703133    1.0
6790    0.603295385838    0.6666666666666666
6794    0.644717812538    1.0
6800    0.608997784555    1.0
6810    0.592133842409    1.0
6811    0.603482969105    1.0
6814    0.705481633544    0.6666666666666666
6821    0.67943148315    0.3333333333333333
6824    0.605329498649    0.3333333333333333
6826    0.661519944668    0.6666666666666666
6829    0.665188536048    0.3333333333333333
6832    0.63835786283    0.6666666666666666
6841    0.619944564998    0.3333333333333333
6847    0.572047524154    0.3333333333333333
6852    0.663499698043    1.0
6854    0.615847431123    0.6666666666666666
6864    0.643174931407    0.0
6866    0.655371293426    0.6666666666666666
6867    0.614382192492    0.6666666666666666
6877    0.645662680268    0.6666666666666666
6890    0.628038913012    0.6666666666666666
6892    0.627641350031    0.3333333333333333
6896    0.554932288826    1.0
6900    0.612050190568    0.6666666666666666
6901    0.699769556522    0.6666666666666666
6903    0.579710803926    0.6666666666666666
6909    0.530993951485    0.3333333333333333
6912    0.580744720995    0.6666666666666666
6913    0.648243322968    0.6666666666666666
6916    0.66593721509    0.3333333333333333
6920    0.650105029345    0.6666666666666666
6921    0.662594333291    1.0
6925    0.678469672799    0.3333333333333333
6929    0.694673255086    0.6666666666666666
6937    0.735512986779    0.6666666666666666
6938    0.714165389538    0.6666666666666666
6944    0.634112551808    1.0
6947    0.61112447083    0.3333333333333333
6954    0.665571838617    0.3333333333333333
6955    0.612875148654    0.6666666666666666
6960    0.64161747694    0.6666666666666666
6962    0.653730079532    0.3333333333333333
6967    0.697851851583    1.0
6972    0.630797609687    0.6666666666666666
6979    0.606084749103    1.0
6991    0.616275340319    0.3333333333333333
6994    0.652538463473    0.3333333333333333
6995    0.69441755116    0.3333333333333333
7004    0.641291573644    0.6666666666666666
7008    0.654083147645    0.3333333333333333
7010    0.657707214355    0.3333333333333333
7013    0.656702637672    0.3333333333333333
7024    0.690344244242    0.0
7028    0.600761920214    1.0
7044    0.657869011164    0.3333333333333333
7049    0.695680677891    0.6666666666666666
7056    0.644907429814    1.0
7057    0.57092114538    0.6666666666666666
7071    0.591802537441    0.3333333333333333
7081    0.621143870056    0.6666666666666666
7085    0.560385536402    1.0
7088    0.63749396801    0.6666666666666666
7092    0.59459529072    0.3333333333333333
7096    0.706910327077    0.6666666666666666
7098    0.624904870987    0.6666666666666666
7101    0.603033274412    0.3333333333333333
7109    0.705097302794    0.3333333333333333
7112    0.679306954145    0.3333333333333333
7115    0.674231335521    1.0
